"cv_set","X0_start","X0","Xb","gmax","pet_a","pet_b","C","alpha","beta","intra","inter","sigma","NLL","mse"
1,15,12.8582428266584,1.96384315460482,3.9635904776999,3.5576532925988,1.19455750171315,0.0459566149926729,1.45933969798482,0.603631414095638,0.572420369451767,0.0213285355774194,0.671526792142657,219.995058972358,0.548433724618444
2,15,13.0792114057804,2.36989331275831,3.15752775931437,3.59441324034688,2.2302206464364,0.0526910056980089,1.74030812524125,0.587341097515431,0.265096839351425,0.0299830311438072,0.736996619837486,222.283881548686,0.511251267689022
3,15,17.1858741992939,2.55204666727378,2.54399759853607,3.5341431983866,2.89767350406717,0.0332143813651238,1.44827665062803,0.864974772032051,0.801074787143848,0.0814703439361568,0.707434419623153,224.549704109917,0.470050855895765
4,15,16.7981233782783,2.26459850430838,2.65086300997624,4.36499240246819,2.71515241879772,0.0596053642291238,1.23472769911215,0.690282016021462,0.455646388934781,0.0341978403531197,0.704168946123338,224.981114802749,0.492206541057602
5,15,18.3719306364046,2.52680732683929,3.18564672720681,3.57411805895694,2.97494923418912,0.0475495589339259,0.931224055228527,0.487103543517576,0.712202136024243,0.16100041063936,0.725988474754865,223.827805322911,0.532412233218442
6,15,17.7817618372453,1.93745112400494,3.54737160669985,3.31484860521942,2.34076186989084,0.182748438361119,1.10858290377462,0.577132119198272,0.193862192843041,0.0200806876794944,0.643685047646295,222.455736800515,0.50218891772974
7,15,10.2338323581294,1.76506096843083,2.88951864434942,3.529815264354,2.68836262019175,0.236587787378255,0.999301733657561,0.354878057174306,0.0992691163169841,0.0107537486434781,0.720325935983033,225.632239934983,0.553582686196261
8,15,15.6048055940932,2.07687388030273,3.44005969808125,2.917215031538,2.77438859719686,0.226132918303808,1.33717789547586,0.763341434187028,0.158719914120361,0.019578798046183,0.761250021232739,223.844081691624,0.485656971001186
9,15,13.7694521135519,1.97487916793665,3.11411802394859,3.36436565680593,2.20665320485027,0.0575691417663905,1.21647172623336,0.767921934825798,0.664230923669,0.10276876816474,0.695957584315107,223.051014145914,0.479146978391546
10,15,12.4917982935275,1.94502231533413,3.42655252733338,3.41349204720272,2.6012975967294,0.0829947631855048,1.98293897176308,0.660605262667312,0.147025428294331,0.011439009382017,0.756223759736834,222.546487604844,0.491629714580715
1,20,20.3738454210157,2.05717615958478,4.20481066499665,3.56660532158704,2.52318909035367,0.0553405629078088,1.11596752089255,0.416720918879466,0.484414831067462,0.0991136182985428,0.692331668872398,220.303612975876,0.575186545715807
2,20,16.4183111197534,2.34681811474322,3.46192577211844,3.33400911891662,2.41088439020436,0.0768186106058296,1.23460038274035,0.526218616846567,0.333678586977546,0.0657394044516898,0.723379365169577,221.951205060281,0.528408129555366
3,20,15.9872523220193,2.47761588415579,3.22659398276396,3.84350516128879,2.41897429861393,0.0371141354726017,1.3549691888254,0.445942974370745,0.574412033884076,0.0468175741815532,0.7176823271098,222.684608371377,0.523052078442623
4,20,18.0733881630694,2.4440902698089,3.03744650224276,3.19415972499414,1.70811634350836,2.12016377768889,0.511575484523167,0.859270905535306,0.0558247144771657,0.00810933549664887,0.757303734858089,226.908849567613,0.45989100570459
5,20,20.3700532021059,2.49245485897738,4.25752067983641,3.34200988300907,1.20558249011269,0.0443015602756105,1.30098528902481,0.258814115367171,0.358132318862511,0.0382745925673314,0.697507009493124,217.837396751976,0.531222566371644
6,20,18.2842273366564,2.0794507793538,3.17529317100546,3.73700805975424,2.24981167580075,0.555529324627318,0.60740321851593,0.72432178609839,0.139912948483066,0.0164601878404737,0.707462681817078,224.355839579636,0.551122874624932
7,20,19.216964590881,1.38102545048123,2.28357535416424,2.56894259104323,2.6352470503424,6.11079449269159,0.227211294219619,3.18449386102351,0.0129007861224591,0.00186906515336865,0.836806064767663,247.332070231047,0.350591928376453
8,20,17.7614751469923,2.03713904240149,3.31184441578183,3.73379809206321,2.96530522479953,0.955798886279534,0.94961765306456,0.965144636671909,0.0860015062769591,0.00975875473248495,0.691193757722808,225.677965756719,0.538644129212311
9,20,18.6397877343601,1.81391177446469,4.51803010268355,4.05013253531055,2.85988706501597,0.0375401403827923,1.15542905688268,0.615346818379965,0.878970840303036,0.231149473799599,0.716814644131353,223.38110021395,0.649373965592883
10,20,20.8442467883682,2.03727187152076,3.39299290689516,4.01379539585886,2.48016992469852,0.0940272872131418,0.977347604059197,0.720351185920278,0.563101979248071,0.0288615868419617,0.753515039637457,223.091745000745,0.535707723656771
1,25,20.0699827202623,1.67633800846593,5.08673016968885,3.28964053990542,1.33220536677004,0.0781986421075232,1.46511148698527,0.877129696525239,0.500872450777303,0.0658250335829496,0.705544571289076,219.875469184294,0.468108146791854
2,25,24.7444984470419,2.0089779988949,4.97091242442155,3.38824507254756,1.00016785718663,0.0832797399858995,1.1461785578183,0.788335713764554,0.580006811430707,0.053340462801148,0.696571325781696,216.633146710636,0.502424963516834
3,25,21.6655317596397,2.23627201084117,3.66734427386842,3.3497155487555,1.23722868045709,0.410487496293981,0.723823107111112,0.651247558708012,0.191617502890138,0.00417026289695089,0.719746208919603,221.048846481735,0.451593084219079
4,25,22.4233663977188,2.42426289474932,4.52631579787488,3.3686671124264,1.10057564265362,2.2169852598307,0.764995571291615,1.01790013215328,0.0695008539969085,0.00849239752663199,0.73553560719196,226.900857981797,0.497956983962015
5,25,29.2331107875581,2.3227929854636,3.79203627068174,3.85370358544979,2.08204239432022,0.022373137795433,1.81568405742051,0.457413420971363,0.444366477640719,0.0385166712803434,0.732376885181018,218.49492593843,0.496913706210211
6,25,24.3292540091815,2.20307838127626,3.32523453189635,3.74788932632058,2.82674255436588,0.0476738336686463,1.25414473774045,0.3695066674899,0.407953070181729,0.0185612426792222,0.691261390668204,219.742042579405,0.496142500350115
7,25,27.0664030556713,2.15601238410023,3.16888734310762,3.53112293008629,2.93973057674538,0.0474185989103752,1.11454652598134,0.80477000263056,0.910639301047072,0.0508609561052395,0.722429248012223,221.006439936879,0.471098137359249
8,25,26.2053372404917,2.10430690182241,4.06103264551242,3.36579463182675,2.74160744844637,0.0330473062946867,1.64903557298153,0.694928269082843,0.589489340856761,0.0713527751260309,0.721953138766746,218.069940483479,0.506202219667409
9,25,22.2749463688639,2.38680537718929,1.35407424457689,3.16014976126691,1.59468916203527,2.88297000260923,1.85052076914719,3.68530353898698,0.00769954215147281,0.000566842175960936,0.923394531081621,258.315261868368,0.282945111016459
10,25,23.5911387300316,1.60367074966464,4.91399467188797,2.81688706791965,2.00160605435294,4.17482770436855,0.848499977971565,0.844764856376471,0.0176693292460144,0.00736893305678014,0.756256590268036,234.545363159605,0.383674778046575
