"X0","Xb","gmax","pet_a","pet_b","sigma","X0_opt","Xb_opt","gmax_opt","pet_a_opt","pet_b_opt","sigma_opt","NLL"
15,2,1,3,2,5,17.0466426192901,1.81638092356966,1.36844284349901,4.31470737845369,2.8588711117304,0.6480671651946,186.571199158524
20,2,1,3,2,5,26.0940694442367,2.24117171641155,1.43416730663117,4.58573979784286,2.94925841237285,0.654994132435602,186.304219626553
25,2,1,3,2,5,19.5045587037682,1.98341986583742,1.40536218359114,4.614408303248,2.97402862688738,0.63858615190972,186.31688611932
15,2,1,3,2,5,17.8977517687075,2.04500724150895,1.35986050458138,4.86752656835437,2.98810415422492,0.649646298569909,186.453332052988
20,2,1,3,2,5,16.6753175736611,2.00261984072173,1.28635173059298,4.31686496337503,2.93355836295682,0.644858801333381,186.4771351046
25,2,1,3,2,5,28.7749270308089,2.32341127151672,1.42886035375937,4.58190534438085,2.96840099730576,0.656637573721086,186.353493489445
15,2,1,3,2,5,22.4866208616178,2.10716698333414,1.39109129837569,4.23462232095554,2.897837136295,0.652698906149215,186.390768966616
20,2,1,3,2,5,21.8294059820314,2.06817082317293,1.50494407212473,4.81910900424754,2.88389069227425,0.646808103050486,186.522379214652
25,2,1,3,2,5,29.0727784041521,2.08394986830393,1.60065673251961,4.33755040405675,2.94736991057559,0.639940472528855,186.317784578907
